id,text,polarity,polarity_confidence,subjectivity,subjectivity_confidence;
925085825926422529,Yes. You buy another iPhone and Bluetooth to the new phone. https://twitter.com/msomuthoni/status/925078516412092416 …,neutral,0.9760695099830627,subjective,1.0;
925084365046067201,Oh my god if you have a lot of ridiculous pics on your phone from years and years and have an iPhone please look at this feature I am loling,negative,0.9331422448158264,subjective,1.0;
"925084225535033344,""Jio iPhone X and Pixel 2 Offers, Jio Phone Rumours, Airtel’s Rs. 1 http://bit.ly/2gOlz5l # tech # ai # iot # blockchain # gadgets # news # apps"",neutral,0.9965397119522095,objective,0.9999851057027449";
"925084133814042624,""Lmfaooooo I legit have 4 phones , a broken 6s , a broken 5 , a locked 6plus , and a A1 iPhone 5 smh https://twitter.com/jets_mark/status/925083290167660544 …"",negative,0.9547126889228821,subjective,1.0";
"925083738266095617,""My first phone was an LG Cosmos 2, then I got an iPhone 5C and now I have an iPhone 6S. Got my 1st phone in 7th grade."",neutral,0.4922153055667877,subjective,1.0";
925083171611389953,I broke my phone last night & Nicks driving here to buy me food and give me his old iphone 6.. can somebody pls tell me what im doing right,negative,0.5208768844604492,subjective,1.0;
"925080716597084162,""So , we can get phone on Verizon carrier and use the sim on another device . Then the iPhone can be used with any other carriers."",neutral,0.6554266214370728,subjective,1.0";
925080590700949504,my moms phone is a piece of shit i think i’m gonna go out and buy her the new iphone today,negative,0.7461855411529541,subjective,0.9975524624691671;
925080222940086274,I'm so excited to have a good camera in my phone!! I have an iPhone 5s right now and boy howdy is everything out of date.,positive,0.9891483187675476,subjective,1.0;
"925080213725241344,""Brand new iPhone 7. Impressed so far, but mostly because I remembered my backup PW and could restore this phone as the old one. Got tense..."",positive,0.49251246452331543,subjective,1.0";
925080068480733185,So Sprint accidentally sent me an extra iPhone 8+ and BOTH of my iPhones now use my phone number. Why does this shit happen to ME?!,negative,0.779183566570282,subjective,1.0;
925079883817959424,My favorite feature on my new iPhone is that I can’t listen to music and charge my phone at the same time :),positive,0.46452686190605164,subjective,1.0;
925079488878260224,I really hope my phone lasts long enough for me to purchase my new camera and then save for a new iPhone or something ㅠㅠ flashlight is ded,negative,0.8390567302703857,subjective,1.0;
925079344476667904,Why do I feel like the new IOS iPhone update legit is slowing my phone down and it’s laggy as shit,negative,0.7080675363540649,subjective,1.0;
925077842093924353,Anyone have an Iphone 6s/plus lying around that I can borrow for a bit? My phone and computer were stolen... http://fb.me/1GQWhOlR1,negative,0.49681147933006287,subjective,1.0;
925077319110283265,I'm using my mom's old phone to get on snapchat and I hate it. I hope I get an iPhone 6s for Christmas,negative,0.8554677963256836,subjective,1.0;
"925076982445981697,""purchase that iPhone X and you know, the minute you fall asleep the ex will point that phone at your face, unlock and read everything"",negative,0.4889039397239685,subjective,1.0";
"925076244101763073,""Jio iPhone X and Pixel 2 Offers, Jio Phone Rumours, Airtel’s Rs. 1,349 Android Smartphone, and More: Your 360 Daily https://www.f4gnews.com/jio-iphone-x-and-pixel-2-offers-jio-phone-rumours-airtels-rs-1349-android-smartphone-and-more-your-360-daily/ …"",neutral,0.9771636724472046,objective,0.9999999999893816";
"925076222618587136,""Jio iPhone X and Pixel 2 Offers, Jio Phone Rumours, Airtel’s Rs. 1,349 Android Smartphone, and More: Your 360 Daily https://www.f4gnews.com/jio-iphone-x-and-pixel-2-offers-jio-phone-rumours-airtels-rs-1349-android-smartphone-and-more-your-360-daily/ …"",neutral,0.9771636724472046,objective,0.9999999999893816";
925074372473131008,I did not. I thought over the money issue and my phone is a iPhone 7 and still does a good job for what I need.,negative,0.8302751779556274,subjective,1.0;
925073972110209028,Witchcraft Is When You Follow Your Friend To Slot To Buy Phone And You Pick iPhone 8 To Look At It Then It Falls From Your Hand..,neutral,0.7019037008285522,subjective,1.0;
925072251032043521,£77 a month for the iPhone X? Would rather get drunk every weekend and have no phone,negative,0.5483182072639465,objective,0.9999995607573451;
925071341845471232,I dropped my iPhone 7 in the toilet and left in there. Wash my hands then grabbed it. Bitch my phone waterproof,negative,0.7867757678031921,subjective,1.0;
925071056863399937,# Upgrading your iPhone? Sell your old phone and let us help pay for your new phone! http://bit.ly/28OULx0,negative,0.5685255527496338,subjective,1.0;
"925070900864708608,""Steve Jobs' BMW Z8 up for auction, flip phone and all https://www.cnet.com/roadshow/news/steve-jobs-bmw-z8-up-for-auction-flip-phone-and-all/ … # Apple # IOS # iPhoneX # iPad # iPhone # Stevejobs # MondayMotivation # IndictmentMonday # PlayStationPGW # tech # technologypic.twitter.com/zSwa3JdO2W"",neutral,0.9697204828262329,objective,1.0";
"925070737991446528,""Selling an iPhone 6 16GB Space Gray. £225. A Grade condition with charger lead, plug, new earphones and a phone... http://fb.me/uXYNC12N"",neutral,0.7071252465248108,objective,0.9999999999703546";
"925070505077387264,""Pro tip: when changing from iPhone to a non-iOS phone, turn off iMessage and FaceTime before activating your new phone. Thanks again, Apple."",neutral,0.5045918226242065,subjective,0.6213660375980342";
"925070431337381888,""Anker CD Slot Mount Car Mount Phone Holder for iPhone, iPod, Samsung, LG, Nexus, HTC, Motorola, Sony and Other Sma https://gamebeatz.com/product/anker-cd-slot-mount-car-mount-phone-holder-for-iphone-ipod-samsung-lg-nexus-htc-motorola-sony-and-other-smartphones-and-mp3-players-black/ …"",neutral,0.9655085802078247,objective,0.9758106350739084";
925070375255494657,@ JohnLegere your team screws up my iPhone PreOrder EVERY year and now I have to wait an extra month for my phone. VERY upset,negative,0.6646707057952881,subjective,1.0;
"925068726864576514,""Jio iPhone X and Pixel 2 Offers, Jio Phone Rumours, Airtel's Rs. 1,349 Android Smartphone… https://goo.gl/fb/dVuGdp"",neutral,0.9866827726364136,objective,0.9999999999780513";
925068358608863233,@ AppleSupport I have got an iPhone 6 and I changed the battery but when I go to sleep and my phone has 100% it goes to 10% when I wake up,neutral,0.36873599886894226,subjective,1.0;
"925067782915575808,""Jio iPhone X and Pixel 2 Offers, Jio Phone Rumours, Airtel’s Rs. 1,349 Android Smartphone,… http://www.newseleven.in/jio-iphone-x-and-pixel-2-offers-jio-phone-rumours-airtels-rs-1349-android-smartphone-and-more-your-360-daily/ …pic.twitter.com/rMgC1SHQx1"",neutral,0.9870899319648743,objective,0.9999999999993212";
"925067626912649216,""@ Gadgets360: Jio iPhone X and Pixel 2 Offers, Jio Phone Rumours, Airtel's Rs. 1,349 Android Smartphone, and Mo... http://ow.ly/qzIT50eTOMR"",neutral,0.9892095923423767,objective,0.9999999999467619";
925067620499509248,@ AppleSupport owning an iPhone 8plus in Greece and having a strange battery issue . The back of the phone suddenly has risen from one side,neutral,0.6658370494842529,objective,0.9995851979733882;
925067249056124929,The Lady In Colour phone case. Unique in style and exclusive to http://www.chelskiesart.co.uk # phonecase # style # unique # camera # Samsung # iphone pic.twitter.com/HzISPbIDzW,neutral,0.6288178563117981,objective,1.0;
925065646588674051,Yo this iPhone update has my phone acting like trash and it’s really starting to irritate me,negative,0.9902398586273193,subjective,1.0;
925065552409833472,I have a problem where my iPhone 6s on 10.2.1 restarted by it's self and I can't jailbreak my phone I tried multiple times still nothing?,negative,0.8273369669914246,subjective,1.0;
"925065090646331392,""Jio iPhone X and Pixel 2 Offers, Jio Phone Rumours, Airtel’s Rs. 1,349 Android Smartphone, and More: Your 360 Daily https://theindianews24.com/jio-iphone-x-and-pixel-2-offers-jio-phone-rumours-airtels-rs-1349-android-smartphone-and-more-your-360-daily/ …"",neutral,0.9771636724472046,objective,0.9999999999893816";
925064280319414272,Sister got a new iPhone 7 and is already calling apple help because her phone is glitching out... Shoulda got an Android,neutral,0.44683554768562317,objective,0.9999997242530093;
"925063723315859457,""@ Gadgets360: Jio iPhone X and Pixel 2 Offers, Jio Phone Rumours, Airtel's Rs. 1,349 Android Smartphone, and Mo... http://ow.ly/vIXV50eTMId"",neutral,0.9892095923423767,objective,0.9999999999674911";
925063583624499200,25 Android and iPhone apps you can use to add a second phone number for your # smallbiz. http://bit.ly/2yWr6Sh pic.twitter.com/icqmYyybDg,neutral,0.7641757130622864,subjective,1.0;
925063374337175552,For the first time I was out all day in the field job&my iPhone didn't off and didn't charge in intervalsI am proud of my phone,negative,0.5037097930908203,subjective,1.0;
925063337309851648,Microsoft know that Windows phones users are moving to iPhone and Android. You are still our customer if you use our apps or services.,positive,0.3759958744049072,subjective,1.0;
925063255906816000,I can't wait for December and my new phone :( tired of having a cracked iPhone 6s,negative,0.9911541938781738,subjective,1.0;
925063224092901376,This whole iPhone 7 phone with adapters and everything is annoying. Can’t charge and listen to music at the same time # smh,negative,0.9993886947631836,objective,0.9999997530406429;
"925061774864535559,""Jio iPhone X and Pixel 2 Offers, Jio Phone Rumours, Airtel’s Rs. 1,349 Android Smartphone,… https://technicalstudio.in/jio-iphone-x-and-pixel-2-offers-jio-phone-rumours-airtels-rs-1349-android-smartphone-and-more-your-360-daily/ …pic.twitter.com/z2Wc9vLlwi"",neutral,0.9866827726364136,objective,0.999999999999253";
"925060520222363648,""RT Gadgets360: Jio iPhone X and Pixel 2 Offers, Jio Phone Rumours, Airtel Rs. 1,349 Android Smartphone, and More: … https://twitter.com/i/web/status/925057039457386498 …"",neutral,0.9834355711936951,objective,0.999999999526445";
925060203191644160,i love the iphone layout and stuff. But i was disappointed with the 3 phones this year and i’m not gonna have mine turn to shit over updates,positive,0.7397264242172241,subjective,0.9999003574216154;
925059480726966275,Thennnnn he lost his phone and and he did find my iPhone and some old ass ladies had it,negative,0.4684011936187744,subjective,1.0;
925059128980099073,iPhone 7 and 8 phone cases are on sale on http://Jane.com ! You need a case to go with that fragile new… https://www.instagram.com/p/Ba4aCv_H2Is/,neutral,0.8500078916549683,subjective,1.0;
925058363163062273,The thing I hate the most is that sometimes people makes fun and saids upgrade boy because I have iPhone 4 and at least I have phone damn.,negative,0.6151061654090881,subjective,1.0;
925057958995783680,my phone is about to die an no one has am android charger bc everyone at damn art school has an iPhone and I forgot to pack a cable hrrgghg,negative,0.9673436880111694,subjective,1.0;
"925057897280753664,""RT Gadgets360: Jio iPhone X and Pixel 2 Offers, Jio Phone Rumours, Airtel Rs. 1,349 Android Smartphone, and More: … https://twitter.com/i/web/status/925057039457386498 …"",neutral,0.9834355711936951,objective,0.999999999526445";
